Empresa: IPANEMA AGRICOLA S.A.                                                                                                                                                                                                   Saldo Fisico dos Itens - 31/05/2014                                                                                                                                                                                         Data de Emissão: 12/06/2014 - 10:21:33;;;;;;;;;;;;;;;;                                                                                                              
Item;Est;Dep;Localização;Lote;Refer.;Validade;Un;Qtd Liquida;Qtd Aloca Fatur;Qtd Aloca Produção;Qtd Aloca Ped Venda;Família;Grupo Estoque;Fator Conc/PPM;Ob;Descrição                                                                                                              
24006;12;DEF;;;;;;34,2000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Actara WG                                                                                                             
24006;13;DEF;;;;;;14,9000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Actara WG                                                                                                             
24006;13;TMP;;;;;;0,0010;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Actara WG                                                                                                             
24006;14;DEF;;;;;;38,9200;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Actara WG                                                                                                             
24009;13;DEF;;;;;;0,0001;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Hostathion 400                                                                                                             
24011;13;DEF;;;;;;0,0010;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Fegatex                                                                                                             
24012;13;DEF;;;;;;0,0050;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Karate                                                                                                             
24013;12;DEF;;;;;;19,5000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Blitz Formicida Granulado                                                                                                             
24013;12;TMP;;;;;;2,5000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Blitz Formicida Granulado                                                                                                             
24013;13;DEF;;;;;;57,5000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Blitz Formicida Granulado                                                                                                             
24013;13;TMP;;;;;;1,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Blitz Formicida Granulado                                                                                                             
24016;12;TMP;;;;;;0,0050;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24016;12;DEF;;;;;;2,6300;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24016;13;TMP;;;;;;0,0040;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24016;13;DEF;;;;;;66,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24016;14;TMP;;;;;;5,7280;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24016;14;DEF;;;;;;11,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Amistar 500 WG                                                                                                             
24017;12;DEF;;;;;;100,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Nimbus (espalhante)                                                                                                             
24017;12;TMP;;;;;;344,3900;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Nimbus (espalhante)                                                                                                             
24017;13;DEF;;;;;;1.000,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Nimbus (espalhante)                                                                                                             
24017;14;DEF;;;;;;20,0009;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Nimbus (espalhante)                                                                                                             
24017;14;TMP;;;;;;14,5150;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Nimbus (espalhante)                                                                                                             
24018;13;DEF;;;;;;2,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Moncerem                                                                                                             
24018;14;DEF;;;;;;1,0000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Moncerem                                                                                                             
24018;14;TMP;;;;;;0,4000;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Moncerem                                                                                                             
24019;12;DEF;;;;;;0,0002;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Decis                                                                                                             
24019;13;DEF;;;;;;0,0003;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Decis                                                                                                             
24020;13;TMP;;;;;;0,0010;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Thiodan                                                                                                             
24023;12;DEF;;;;;;0,0010;0,0000;0,0000;0,0000;INS03;35;0,0000;Ativo;Diazinon                                                                                                             
